index,SeqExome_Cp_11p15,SeqExome_Cp_13q14,SeqExome_Cp_13q34,SeqExome_Cp_15q15,SeqExome_Cp_17p13,SeqExome_Cp_19q13,SeqExome_Cp_1q21,SeqExome_Cp_20q13,SeqExome_Cp_21q22,SeqExome_Cp_3q21,SeqExome_Cp_5q31,SeqExome_Cp_7q22,SeqExome_Cp_9q33,SeqExome_Cp_BIRCs,SeqExome_Cp_CDKN2C,SeqExome_Cp_CYLD,SeqExome_Cp_FAM46C,SeqExome_Cp_MYC,SeqExome_Cp_RB1,SeqExome_Cp_TP53,SeqExome_Cp_TRAF2,SeqExome_Cp_TRAF3,SeqExome_Cp_UTX,SeqExome_Cp_13q14_20percent,SeqExome_Cp_13q14_50percent,SeqExome_Cp_13q34_20percent,SeqExome_Cp_13q34_50percent,SeqExome_Cp_17p13_20percent,SeqExome_Cp_17p13_50percent,SeqExome_Cp_BIRCs_20percent,SeqExome_Cp_BIRCs_50percent,SeqExome_Cp_CDKN2C_20percent,SeqExome_Cp_CDKN2C_50percent,SeqExome_Cp_CYLD_20percent,SeqExome_Cp_CYLD_50percent,SeqExome_Cp_FAM46C_20percent,SeqExome_Cp_FAM46C_50percent,SeqExome_Cp_RB1_20percent,SeqExome_Cp_RB1_50percent,SeqExome_Cp_TP53_20percent,SeqExome_Cp_TP53_50percent,SeqExome_Cp_TRAF2_20percent,SeqExome_Cp_TRAF2_50percent,SeqExome_Cp_TRAF3_20percent,SeqExome_Cp_TRAF3_50percent,SeqExome_Cp_UTX_20percent,SeqExome_Cp_UTX_50percent,SeqExome_Cp_11p15_20percent,SeqExome_Cp_11p15_50percent,SeqExome_Cp_15q15_20percent,SeqExome_Cp_15q15_50percent,SeqExome_Cp_19q13_20percent,SeqExome_Cp_19q13_50percent,SeqExome_Cp_1q21_20percent,SeqExome_Cp_1q21_50percent,SeqExome_Cp_20q13_20percent,SeqExome_Cp_20q13_50percent,SeqExome_Cp_21q22_20percent,SeqExome_Cp_21q22_50percent,SeqExome_Cp_3q21_20percent,SeqExome_Cp_3q21_50percent,SeqExome_Cp_5q31_20percent,SeqExome_Cp_5q31_50percent,SeqExome_Cp_7q22_20percent,SeqExome_Cp_7q22_50percent,SeqExome_Cp_9q33_20percent,SeqExome_Cp_9q33_50percent,SeqExome_Cp_MYC_20percent,SeqExome_Cp_MYC_50percent,SeqExome_Cp_Hyperdiploid_Chr_Count,SeqExome_Cp_Hyperdiploid_Call,SeqWGS_Cp_11p15,SeqWGS_Cp_13q14,SeqWGS_Cp_13q34,SeqWGS_Cp_15q15,SeqWGS_Cp_17p13,SeqWGS_Cp_19q13,SeqWGS_Cp_1q21,SeqWGS_Cp_20q13,SeqWGS_Cp_21q22,SeqWGS_Cp_3q21,SeqWGS_Cp_5q31,SeqWGS_Cp_7q22,SeqWGS_Cp_9q33,SeqWGS_Cp_BIRCs,SeqWGS_Cp_CDKN2C,SeqWGS_Cp_CYLD,SeqWGS_Cp_FAM46C,SeqWGS_Cp_MYC,SeqWGS_Cp_RB1,SeqWGS_Cp_TP53,SeqWGS_Cp_TRAF2,SeqWGS_Cp_TRAF3,SeqWGS_Cp_UTX,SeqWGS_Cp_13q14_20percent,SeqWGS_Cp_13q14_50percent,SeqWGS_Cp_13q34_20percent,SeqWGS_Cp_13q34_50percent,SeqWGS_Cp_17p13_20percent,SeqWGS_Cp_17p13_50percent,SeqWGS_Cp_BIRCs_20percent,SeqWGS_Cp_BIRCs_50percent,SeqWGS_Cp_CDKN2C_20percent,SeqWGS_Cp_CDKN2C_50percent,SeqWGS_Cp_CYLD_20percent,SeqWGS_Cp_CYLD_50percent,SeqWGS_Cp_FAM46C_20percent,SeqWGS_Cp_FAM46C_50percent,SeqWGS_Cp_RB1_20percent,SeqWGS_Cp_RB1_50percent,SeqWGS_Cp_TP53_20percent,SeqWGS_Cp_TP53_50percent,SeqWGS_Cp_TRAF2_20percent,SeqWGS_Cp_TRAF2_50percent,SeqWGS_Cp_TRAF3_20percent,SeqWGS_Cp_TRAF3_50percent,SeqWGS_Cp_UTX_20percent,SeqWGS_Cp_UTX_50percent,SeqWGS_Cp_11p15_20percent,SeqWGS_Cp_11p15_50percent,SeqWGS_Cp_15q15_20percent,SeqWGS_Cp_15q15_50percent,SeqWGS_Cp_19q13_20percent,SeqWGS_Cp_19q13_50percent,SeqWGS_Cp_1q21_20percent,SeqWGS_Cp_1q21_50percent,SeqWGS_Cp_20q13_20percent,SeqWGS_Cp_20q13_50percent,SeqWGS_Cp_21q22_20percent,SeqWGS_Cp_21q22_50percent,SeqWGS_Cp_3q21_20percent,SeqWGS_Cp_3q21_50percent,SeqWGS_Cp_5q31_20percent,SeqWGS_Cp_5q31_50percent,SeqWGS_Cp_7q22_20percent,SeqWGS_Cp_7q22_50percent,SeqWGS_Cp_9q33_20percent,SeqWGS_Cp_9q33_50percent,SeqWGS_Cp_MYC_20percent,SeqWGS_Cp_MYC_50percent,SeqWGS_Cp_Hyperdiploid_Chr_Count,SeqWGS_Cp_Hyperdiploid_Call,RNASeq_CCND1_Call,RNASeq_CCND1_TPM,RNASeq_CCND2_Call,RNASeq_CCND2_TPM,RNASeq_CCND3_Call,RNASeq_CCND3_TPM,RNASeq_FGFR3_Call,RNASeq_FGFR3_TPM,RNASeq_MAFA_Call,RNASeq_MAFA_TPM,RNASeq_MAFB_Call,RNASeq_MAFB_TPM,RNASeq_MAF_Call,RNASeq_MAF_TPM,RNASeq_MYC_Call,RNASeq_MYC_TPM,RNASeq_WHSC1_Call,RNASeq_WHSC1_TPM
MMRF_1049,0.3463333333333333,-0.04633333333333333,-0.06,0.9143333333333333,-0.23399999999999999,0.6589999999999999,0.377,-0.06233333333333333,0.9,0.34833333333333333,0.6463333333333333,0.3993333333333333,0.36200000000000004,0.4046666666666667,-0.05366666666666667,0.060000000000000005,0.36233333333333334,-0.024333333333333332,-0.04633333333333333,-0.23399999999999999,0.34733333333333327,-0.07833333333333332,-0.691,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,6.666666666666667,1.0,0.37900000000000006,0.013499999999999998,-0.003,0.8745,-0.1195,0.589,0.3355,-0.030000000000000002,0.8785000000000001,0.3755,0.677,0.403,0.3535,0.3755,-0.0505,-0.019,0.0635,-0.015000000000000003,0.013499999999999998,-0.1195,0.3535,-0.05449999999999999,-0.7145,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,7.5,1.0,0.0,22.7792,0.0,0.24718600000000002,0.0,10.4178,0.0,0.0257656,0.0,0.0222447,0.0,5.53608,0.0,1.78617,0.0,26.4497,0.0,4.89421
MMRF_1054,0.035,0.042,-0.011000000000000001,-0.013000000000000001,-0.032,-0.009000000000000001,0.036000000000000004,-0.062,0.0,-0.022000000000000002,0.0,0.031,0.003,0.063,-0.006,-0.026000000000000002,0.023,-0.037000000000000005,0.042,-0.032,-0.07200000000000001,-0.064,-0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,0.011000000000000001,0.012,0.005,-0.016,-0.015,0.039,-0.021,-0.024,0.011000000000000001,0.0,0.005,-0.013000000000000001,-0.009000000000000001,-0.001,-0.009000000000000001,0.039,-0.013000000000000001,0.011000000000000001,-0.016,-0.012,-0.005,-0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19765739385065886,203.49076579182534,0.014641288433382138,97.54668764636168,0.013177159590043924,36.06266680697899,0.09150805270863836,75.29704828244519,0.010248901903367497,3.452406730416055,0.013177159590043924,3.8815505542142517,0.048316251830161056,8.079129644304546,0.04758418740849195,58.69499323562713,0.13396778916544655,41.38069001220112
MMRF_1055,0.541,0.018000000000000002,-0.07400000000000001,0.932,0.002,0.597,0.5379999999999999,-0.003,-0.03,0.525,0.56,0.049,0.529,0.5670000000000001,0.46299999999999997,-0.01,-0.701,0.465,0.018000000000000002,0.002,0.479,-0.011000000000000001,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5429999999999999,-0.005,-0.005,0.924,0.0,0.5870000000000001,0.522,-0.006,-0.005,0.53,0.525,0.002,0.5329999999999999,0.5379999999999999,0.42,-0.008,-0.9259999999999999,0.48200000000000004,-0.005,0.0,0.5329999999999999,-0.023,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.19765739385065886,203.49076579182534,0.014641288433382138,97.54668764636168,0.013177159590043924,36.06266680697899,0.09150805270863836,75.29704828244519,0.010248901903367497,3.452406730416055,0.013177159590043924,3.8815505542142517,0.048316251830161056,8.079129644304546,0.04758418740849195,58.69499323562713,0.13396778916544655,41.38069001220112
MMRF_1061,0.18702190721649498,-0.43832388316151255,-0.36694673539518896,0.3349259020618558,-0.04314207474226802,0.29714400773195876,0.21078490120274906,-0.0208540592783505,0.11872766323024055,0.21239819587628872,0.2280018256013747,0.17852545103092796,0.3321000859106528,0.14674398625429552,-0.1406484106529212,-0.21738520189003446,-0.15928286082474263,0.061076567869415885,-0.4566183419243989,-0.045968749999999975,0.34081003006872823,-0.16522100515463928,-0.2069565077319589,0.5109536082474226,0.45489690721649484,0.424828178694158,0.38165807560137455,0.10352233676975944,0.08054123711340207,0.047465635738831606,0.030283505154639175,0.14239690721649484,0.10223367697594503,0.2345360824742268,0.1986683848797251,0.21284364261168384,0.1608676975945017,0.5109536082474226,0.4497422680412371,0.10481099656357387,0.0818298969072165,0.017719072164948453,0.007731958762886598,0.18062714776632305,0.1593642611683849,0.23324742268041238,0.1999570446735395,0.36426116838487976,0.33784364261168387,0.5139604810996564,0.4875429553264605,0.5268470790378007,0.49806701030927836,0.3795103092783505,0.33612542955326463,0.04896907216494845,0.03865979381443299,0.24484536082474226,0.22422680412371135,0.4332044673539519,0.41065292096219935,0.4557560137457045,0.42912371134020616,0.3638316151202749,0.3290378006872852,0.5732388316151202,0.541881443298969,0.16494845360824742,0.13788659793814434,3.5249140893470785,0.5055841924398626,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,1.0,590.42,0.0,1.1271,0.0,5.71809,0.0,0.062254599999999986,0.0,0.126352,0.0,13.5563,0.0,1.7892599999999999,0.0,6.8060800000000015,0.0,10.7774
MMRF_1068,0.597,-0.11199999999999999,-0.165,0.639,0.152,0.379,0.11,0.107,0.011000000000000001,0.44799999999999995,0.545,0.622,0.604,0.624,-0.10099999999999999,-0.034,-0.268,0.39299999999999996,-0.11199999999999999,0.152,0.498,-0.14400000000000002,-0.9420000000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.552,-0.14800000000000002,-0.174,0.634,0.183,0.40399999999999997,0.085,0.11199999999999999,-0.006999999999999999,0.395,0.522,0.5870000000000001,0.5820000000000001,0.573,-0.158,-0.038,-0.316,0.248,-0.14800000000000002,0.183,0.574,-0.165,-0.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,1.0,0.0,22.0574,0.0,0.137508,0.0,3.9214,0.0,0.0,0.0,0.0,0.0,0.0876411,0.0,0.030171800000000002,0.0,58.1444,0.0,7.6967
MMRF_1073,0.561,-0.01,-0.024,1.298,-0.037000000000000005,0.545,-0.009000000000000001,-0.028999999999999998,0.674,0.561,0.568,0.5710000000000001,0.932,0.56,-0.026000000000000002,-0.037000000000000005,-0.003,-0.017,-0.01,-0.037000000000000005,0.9490000000000001,-0.02,-0.20600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.5660000000000001,-0.018000000000000002,-0.027999999999999997,1.276,-0.039,0.5489999999999999,-0.027000000000000003,-0.02,0.693,0.5660000000000001,0.563,0.5539999999999999,0.9590000000000001,0.561,-0.019,-0.027000000000000003,-0.006999999999999999,-0.012,-0.018000000000000002,-0.039,0.9590000000000001,-0.02,-0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,12.1811,0.0,0.00973799,0.0,4.633780000000002,0.0,0.0,0.0,0.0661605,0.0,0.290011,0.0,3.65381,0.0,44.88,0.0,4.60236
MMRF_1077,0.536,-0.43,-0.391,0.527,-0.484,0.48200000000000004,0.012,-0.019,-0.033,0.519,0.53,0.401,0.502,0.523,-0.11,-0.08900000000000001,-0.54,0.011000000000000001,-0.32899999999999996,-0.484,0.52,-0.034,-0.026000000000000002,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.5820000000000001,-0.322,-0.302,0.585,-0.48700000000000004,0.5329999999999999,0.009000000000000001,-0.004,0.004,0.578,0.583,0.57,0.555,0.5820000000000001,-0.066,-0.011000000000000001,-0.747,-0.002,-0.322,-0.48700000000000004,0.555,-0.001,-0.305,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,26.9989,0.0,0.160394,0.0,11.064,0.0,0.00584263,0.0,0.0286065,0.0,0.579832,0.0,5.4372,0.0,79.3273,0.0,13.6486
MMRF_1078,0.174,-1.107,-1.045,-0.075,0.011000000000000001,0.5489999999999999,0.33899999999999997,-0.027000000000000003,-0.001,0.418,-0.10300000000000001,0.423,0.23,0.114,-0.11900000000000001,-0.10800000000000001,-0.095,-0.07,-1.107,0.011000000000000001,0.23800000000000002,-0.11800000000000001,-0.048,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.248,-0.991,-0.998,-0.039,-0.057,0.528,0.313,-0.042,-0.004,0.478,-0.024,0.486,0.244,0.26,-0.031,-0.077,-0.037000000000000005,-0.015,-0.991,-0.057,0.244,-0.214,-0.013000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,4.61871,0.0,572.951,0.0,24.4642,0.0,0.043784500000000004,0.0,1.48595,0.0,0.135472,1.0,108.12700000000001,0.0,83.865,0.0,4.98995
MMRF_1080,0.912,-0.026000000000000002,-0.035,0.925,-0.022000000000000002,0.983,-0.013000000000000001,-0.019,-0.011000000000000001,0.5329999999999999,0.532,0.521,0.585,1.109,-0.046,-0.013000000000000001,0.545,0.613,-0.026000000000000002,-0.022000000000000002,0.6,-0.006999999999999999,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,0.0,25.9218,0.0,0.0491518,0.0,16.6199,0.0,0.056071300000000004,0.0,0.156749,0.0,1.11883,0.0,1.44106,0.0,14.2775,0.0,5.10249
MMRF_1082,0.013999999999999999,-0.006,-0.015,0.013000000000000001,0.0,-0.006,0.5920000000000001,-0.016,-0.006999999999999999,0.579,0.015,-0.016,-0.019,-0.011000000000000001,-0.95,-0.02,-1.053,0.005,-0.006,0.0,-0.031,-0.018000000000000002,-0.044000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.004,0.021,-0.033,0.002,-0.005,0.005,0.584,0.008,0.011000000000000001,0.59,0.005,-0.01,0.004,-0.006999999999999999,-0.9670000000000001,-0.026000000000000002,-0.9670000000000001,0.002,0.0,-0.005,0.004,-0.006999999999999999,-0.07200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1076.9,0.0,0.138067,0.0,11.3053,0.0,0.06979860000000003,0.0,0.11198399999999999,0.0,0.21060399999999999,0.0,0.183943,1.0,249.422,0.0,35.5389
MMRF_1085,-0.02,-0.16699999999999998,-0.053,0.6,-1.0170000000000001,-0.11800000000000001,-0.057,-0.035,0.575,0.486,0.0,-0.046,0.512,0.531,-0.025,-0.053,-0.9079999999999999,-0.12300000000000001,-0.172,-1.0170000000000001,0.391,-0.064,-0.008,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.20643187014174663,-0.4338111568358486,-0.3675058299039779,0.3532872656607227,-0.04910253772290813,0.29640957933241857,0.22583790580704144,-0.01140066300868769,0.13378943758573375,0.2342371970736166,0.2534599908550525,0.20149554183813448,0.35149714220393236,0.18982373113854561,-0.1138664148351648,-0.2289179240969363,-0.14427343392775488,0.0650824150596878,-0.4440106310013716,-0.048914491758241786,0.3538992673992676,-0.21903692272519446,-0.26027438742487347,0.5082304526748971,0.4615912208504801,0.4272976680384088,0.39026063100137176,0.11591220850480109,0.08367626886145405,0.03909465020576132,0.027434842249657063,0.144718792866941,0.10356652949245541,0.24348422496570646,0.20896204846822133,0.20713305898491083,0.15775034293552812,0.49382716049382713,0.4513031550068587,0.11454046639231824,0.08367626886145405,0.004801097393689987,0.0006858710562414266,0.19135802469135801,0.1646090534979424,0.3401920438957476,0.3045267489711934,0.3662551440329218,0.34910836762688613,0.5185185185185185,0.5009144947416553,0.5363511659807956,0.5077732053040696,0.3895747599451303,0.34910836762688613,0.051668952903520804,0.044352994970278926,0.2503429355281207,0.23593964334705075,0.4410150891632373,0.4227251943301326,0.46296296296296297,0.44878829446730684,0.3731138545953361,0.3497942386831276,0.5850480109739369,0.5569272976680384,0.1579789666209419,0.12322816643804298,3.5852766346593503,0.5212620027434842,0.0,18.7036,0.0,0.218056,0.0,5.62427,0.0,0.06728510000000001,0.0,0.0917568,0.0,0.330946,0.0,0.125056,0.0,50.6046,0.0,19.5621
MMRF_1086,0.534,-1.026,-1.003,0.9470000000000001,-0.804,0.578,0.012,-0.011000000000000001,0.934,0.5539999999999999,0.511,0.54,0.95,0.521,-0.042,-0.995,-0.031,-0.001,-1.067,-0.804,1.0170000000000001,-0.013000000000000001,-0.036000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.568,-0.9790000000000001,-0.986,0.987,-0.812,0.5660000000000001,0.006,-0.006,0.975,0.564,0.578,0.575,0.966,0.568,-0.004,-0.97,-0.009000000000000001,-0.003,-0.9790000000000001,-0.812,0.966,0.002,0.036000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,28.8215,0.0,0.0452751,0.0,5.10519,0.0,0.014208000000000004,0.0,0.0,0.0,0.0732661,0.0,1.05756,0.0,25.7198,0.0,11.6887
